Source,Target,Type,Id,Label,timeset,Weight
@@leendertdelange,@MarijnissenL,Directed,0,,,5
@@leendertdelange,@RenskeLeijten,Directed,1,,,1
@@leendertdelange,@dijkhoff,Directed,2,,,1
@@leendertdelange,@peterkwint,Directed,3,,,1
@@leendertdelange,@thierrybaudet,Directed,4,,,14
@@poortvli,@MarijnissenL,Directed,5,,,5
@@poortvli,@RenskeLeijten,Directed,6,,,1
@@poortvli,@dijkhoff,Directed,7,,,1
@@poortvli,@peterkwint,Directed,8,,,1
@@poortvli,@thierrybaudet,Directed,9,,,14
@@sneller,@MarijnissenL,Directed,10,,,5
@@sneller,@RenskeLeijten,Directed,11,,,1
@@sneller,@dijkhoff,Directed,12,,,1
@@sneller,@peterkwint,Directed,13,,,1
@@sneller,@thierrybaudet,Directed,14,,,14
@APechtold,@APechtold,Directed,15,,,23
@APechtold,@GroothuizenD66,Directed,16,,,1
@APechtold,@JobaCDA,Directed,17,,,1
@APechtold,@KeesVee,Directed,18,,,3
@APechtold,@LodewijkA,Directed,19,,,1
@APechtold,@Paul_van_Meenen,Directed,20,,,2
@APechtold,@RobJetten,Directed,21,,,4
@APechtold,@geertwilderspvv,Directed,22,,,2
@APechtold,@jpaternotte,Directed,23,,,2
@APechtold,@piadijkstra,Directed,24,,,1
@APechtold,@svanweyenberg,Directed,25,,,1
@APechtold,@swsjoerdsma,Directed,26,,,6
@APechtold,@thierrybaudet,Directed,27,,,2
@AgnesMulderCDA,@AgnesMulderCDA,Directed,28,,,29
@AgnesMulderCDA,@AntjeDiertens,Directed,29,,,1
@AgnesMulderCDA,@DilanYesilgoz,Directed,30,,,3
@AgnesMulderCDA,@ErikRonnes,Directed,31,,,1
@AgnesMulderCDA,@HanTenBroeke,Directed,32,,,1
@AgnesMulderCDA,@JacoGeurts,Directed,33,,,1
@AgnesMulderCDA,@JobaCDA,Directed,34,,,4
@AgnesMulderCDA,@JoelVoordewind,Directed,35,,,1
@AgnesMulderCDA,@MvanToorenburg,Directed,36,,,3
@AgnesMulderCDA,@RobJetten,Directed,37,,,5
@AgnesMulderCDA,@SalimaBelhaj,Directed,38,,,1
@AgnesMulderCDA,@TjeerdD66,Directed,39,,,1
@AgnesMulderCDA,@TomvanderLee,Directed,40,,,2
@AgnesMulderCDA,@WassenbergFrank,Directed,41,,,1
@AgnesMulderCDA,@ZelYassini,Directed,42,,,1
@AgnesMulderCDA,@aukjedevries,Directed,43,,,2
@AgnesMulderCDA,@carladikfaber,Directed,44,,,3
@AgnesMulderCDA,@harryvdmolen,Directed,45,,,2
@AgnesMulderCDA,@keesvdstaaij,Directed,46,,,1
@AgnesMulderCDA,@kirstenvdhul,Directed,47,,,1
@AgnesMulderCDA,@mvonmartels,Directed,48,,,1
@AgnesMulderCDA,@remcovvd,Directed,49,,,2
@AgnesMulderCDA,@suzanne_GL,Directed,50,,,1
@AgnesMulderCDA,@swsjoerdsma,Directed,51,,,1
@AgnesMulderCDA,@sybrandbuma,Directed,52,,,1
@AgnesMulderCDA,@wmoorlag,Directed,53,,,1
@AnneKuik,@AgnesMulderCDA,Directed,54,,,12
@AnneKuik,@AnneKuik,Directed,55,,,19
@AnneKuik,@BisschopRoelof,Directed,56,,,1
@AnneKuik,@DennisWiersma,Directed,57,,,1
@AnneKuik,@ErikRonnes,Directed,58,,,5
@AnneKuik,@EvertJanSlootwe,Directed,59,,,1
@AnneKuik,@JobaCDA,Directed,60,,,3
@AnneKuik,@MvanToorenburg,Directed,61,,,1
@AnneKuik,@SalimaBelhaj,Directed,62,,,1
@AnneKuik,@StienekevdGraaf,Directed,63,,,1
@AnneKuik,@chris_stoffer,Directed,64,,,1
@AnneKuik,@gertjansegers,Directed,65,,,1
@AnneKuik,@harryvdmolen,Directed,66,,,8
@AnneKuik,@keesvdstaaij,Directed,67,,,1
@AnneKuik,@kirstenvdhul,Directed,68,,,1
@AnneKuik,@michelrog,Directed,69,,,1
@AnneKuik,@mvonmartels,Directed,70,,,1
@AnneKuik,@sybrandbuma,Directed,71,,,1
@AntjeDiertens,@APechtold,Directed,72,,,3
@AntjeDiertens,@AgnesMulderCDA,Directed,73,,,1
@AntjeDiertens,@AntjeDiertens,Directed,74,,,6
@AntjeDiertens,@GroothuizenD66,Directed,75,,,4
@AntjeDiertens,@JobaCDA,Directed,76,,,1
@AntjeDiertens,@KeesVee,Directed,77,,,1
@AntjeDiertens,@MatthijsSienot,Directed,78,,,1
@AntjeDiertens,@Paul_van_Meenen,Directed,79,,,1
@AntjeDiertens,@RobJetten,Directed,80,,,11
@AntjeDiertens,@SalimaBelhaj,Directed,81,,,4
@AntjeDiertens,@TjeerdD66,Directed,82,,,9
@AntjeDiertens,@Vera_Bergkamp,Directed,83,,,1
@AntjeDiertens,@ZelYassini,Directed,84,,,1
@AntjeDiertens,@achrafboualiD66,Directed,85,,,1
@AntjeDiertens,@foortvanoosten,Directed,86,,,1
@AntjeDiertens,@kirstenvdhul,Directed,87,,,1
@AntjeDiertens,@peterkwint,Directed,88,,,1
@AntjeDiertens,@piadijkstra,Directed,89,,,2
@AntjeDiertens,@rudmer,Directed,90,,,1
@AntjeDiertens,@svanweyenberg,Directed,91,,,3
@AntjeDiertens,@swsjoerdsma,Directed,92,,,2
@Antoinettelaan,@Antoinettelaan,Directed,93,,,10
@Antoinettelaan,@DennisWiersma,Directed,94,,,3
@Antoinettelaan,@DilanYesilgoz,Directed,95,,,1
@Antoinettelaan,@HanTenBroeke,Directed,96,,,1
@Antoinettelaan,@HelmaLodders,Directed,97,,,1
@Antoinettelaan,@JeanineHennis,Directed,98,,,1
@Antoinettelaan,@SalimaBelhaj,Directed,99,,,2
@Antoinettelaan,@Vera_Bergkamp,Directed,100,,,1
@Antoinettelaan,@Worsdorfer,Directed,101,,,1
@Antoinettelaan,@ZelYassini,Directed,102,,,1
@Antoinettelaan,@andrebosman,Directed,103,,,1
@Antoinettelaan,@arnorutte,Directed,104,,,2
@Antoinettelaan,@aukjedevries,Directed,105,,,4
@Antoinettelaan,@bentebecker,Directed,106,,,1
@Antoinettelaan,@erikziengs,Directed,107,,,1
@Antoinettelaan,@harryvdmolen,Directed,108,,,1
@Antoinettelaan,@peterkwint,Directed,109,,,3
@Antoinettelaan,@piadijkstra,Directed,110,,,1
@Antoinettelaan,@rudmer,Directed,111,,,1
@AntoonKanis,@AntoonKanis,Directed,112,,,3
@AntoonKanis,@MahirAlkaya,Directed,113,,,1
@AntoonKanis,@RobJetten,Directed,114,,,4
@AntoonKanis,@TjeerdD66,Directed,115,,,10
@AntoonKanis,@Vera_Bergkamp,Directed,116,,,1
@AntoonKanis,@eppobruins,Directed,117,,,3
@AntoonKanis,@jpaternotte,Directed,118,,,5
@ArneWeverling,@ArneWeverling,Directed,119,,,10
@ArneWeverling,@DilanYesilgoz,Directed,120,,,1
@ArneWeverling,@HelmaLodders,Directed,121,,,5
@ArneWeverling,@JacoGeurts,Directed,122,,,1
@ArneWeverling,@TomvanderLee,Directed,123,,,1
@ArneWeverling,@Worsdorfer,Directed,124,,,2
@ArneWeverling,@ZelYassini,Directed,125,,,1
@ArneWeverling,@carladikfaber,Directed,126,,,1
@ArneWeverling,@dijkhoff,Directed,127,,,1
@ArneWeverling,@foortvanoosten,Directed,128,,,1
@AvandenBoschVVD,@ArneWeverling,Directed,129,,,1
@AvandenBoschVVD,@AvandenBoschVVD,Directed,130,,,2
@AvandenBoschVVD,@DilanYesilgoz,Directed,131,,,1
@AvandenBoschVVD,@HanTenBroeke,Directed,132,,,2
@AvandenBoschVVD,@HankeBruinsSlot,Directed,133,,,1
@AvandenBoschVVD,@Jan_Middendorp,Directed,134,,,4
@AvandenBoschVVD,@Martijncda,Directed,135,,,1
@AvandenBoschVVD,@RobJetten,Directed,136,,,2
@AvandenBoschVVD,@a_mulder,Directed,137,,,4
@AvandenBoschVVD,@achrafboualiD66,Directed,138,,,2
@AvandenBoschVVD,@andrebosman,Directed,139,,,1
@AvandenBoschVVD,@arnorutte,Directed,140,,,1
@AvandenBoschVVD,@bentebecker,Directed,141,,,9
@AvandenBoschVVD,@danielkoerhuis,Directed,142,,,3
@AvandenBoschVVD,@foortvanoosten,Directed,143,,,3
@AvandenBoschVVD,@gertjansegers,Directed,144,,,1
@AvandenBoschVVD,@jpaternotte,Directed,145,,,1
@AvandenBoschVVD,@keesvdstaaij,Directed,146,,,1
@AvandenBoschVVD,@remcovvd,Directed,147,,,4
@AvandenBoschVVD,@rudmer,Directed,148,,,1
@AvandenBoschVVD,@thierrybaudet,Directed,149,,,1
@BisschopRoelof,@AnneKuik,Directed,150,,,1
@BisschopRoelof,@ArneWeverling,Directed,151,,,1
@BisschopRoelof,@BisschopRoelof,Directed,152,,,12
@BisschopRoelof,@JacoGeurts,Directed,153,,,1
@BisschopRoelof,@JaspervanDijkSP,Directed,154,,,1
@BisschopRoelof,@Paul_van_Meenen,Directed,155,,,1
@BisschopRoelof,@carladikfaber,Directed,156,,,2
@BisschopRoelof,@chris_stoffer,Directed,157,,,6
@BisschopRoelof,@eppobruins,Directed,158,,,2
@BisschopRoelof,@harryvdmolen,Directed,159,,,1
@BisschopRoelof,@jesseklaver,Directed,160,,,1
@BisschopRoelof,@jpaternotte,Directed,161,,,1
@BisschopRoelof,@keesvdstaaij,Directed,162,,,9
@BisschopRoelof,@michelrog,Directed,163,,,4
@BisschopRoelof,@peterkwint,Directed,164,,,1
@BisschopRoelof,@thierrybaudet,Directed,165,,,1
@BramvanOjikGL,@APechtold,Directed,166,,,1
@BramvanOjikGL,@BramvanOjikGL,Directed,167,,,6
@BramvanOjikGL,@HanTenBroeke,Directed,168,,,2
@BramvanOjikGL,@IsabelleDiks,Directed,169,,,1
@BramvanOjikGL,@LodewijkA,Directed,170,,,1
@BramvanOjikGL,@RenskeLeijten,Directed,171,,,1
@BramvanOjikGL,@jesseklaver,Directed,172,,,4
@CemLacin,@CemLacin,Directed,173,,,12
@CemLacin,@CvanBrenk,Directed,174,,,4
@CemLacin,@FrankFutselaar,Directed,175,,,1
@CemLacin,@JaspervanDijkSP,Directed,176,,,1
@CemLacin,@JessicaVanEijs,Directed,177,,,1
@CemLacin,@LammertvanRaan,Directed,178,,,6
@CemLacin,@MahirAlkaya,Directed,179,,,1
@CemLacin,@MarijnissenL,Directed,180,,,6
@CemLacin,@MatthijsSienot,Directed,181,,,1
@CemLacin,@MustafaAmhaouch,Directed,182,,,1
@CemLacin,@RenskeLeijten,Directed,183,,,2
@CemLacin,@RidderDionGraus,Directed,184,,,1
@CemLacin,@SadetKarabulut,Directed,185,,,11
@CemLacin,@SandraBeckerman,Directed,186,,,1
@CemLacin,@dijkvangijs,Directed,187,,,2
@CemLacin,@erikziengs,Directed,188,,,1
@CemLacin,@jesseklaver,Directed,189,,,1
@CemLacin,@jpaternotte,Directed,190,,,1
@CemLacin,@mvonmartels,Directed,191,,,1
@CemLacin,@peterkwint,Directed,192,,,3
@CemLacin,@remcovvd,Directed,193,,,25
@CemLacin,@rvanaalst,Directed,194,,,1
@CemLacin,@suzanne_GL,Directed,195,,,11
@CorinneEllemeet,@BramvanOjikGL,Directed,196,,,2
@CorinneEllemeet,@CorinneEllemeet,Directed,197,,,18
@CorinneEllemeet,@JobaCDA,Directed,198,,,1
@CorinneEllemeet,@LauraBromet,Directed,199,,,2
@CorinneEllemeet,@Lisawesterveld,Directed,200,,,5
@CorinneEllemeet,@LodewijkA,Directed,201,,,1
@CorinneEllemeet,@MaartenHijink,Directed,202,,,1
@CorinneEllemeet,@PaulSmeulders,Directed,203,,,2
@CorinneEllemeet,@TomvanderLee,Directed,204,,,3
@CorinneEllemeet,@ZihniOzdil,Directed,205,,,3
@CorinneEllemeet,@aukjedevries,Directed,206,,,1
@CorinneEllemeet,@bartsnels,Directed,207,,,3
@CorinneEllemeet,@carladikfaber,Directed,208,,,1
@CorinneEllemeet,@gertjansegers,Directed,209,,,1
@CorinneEllemeet,@jesseklaver,Directed,210,,,6
@CorinneEllemeet,@kirstenvdhul,Directed,211,,,1
@CorinneEllemeet,@suzanne_GL,Directed,212,,,1
@CorinneEllemeet,@wimjanrenkema,Directed,213,,,1
@CvanBrenk,@CemLacin,Directed,214,,,2
@CvanBrenk,@CvanBrenk,Directed,215,,,32
@CvanBrenk,@HenkKrol,Directed,216,,,5
@CvanBrenk,@JaspervanDijkSP,Directed,217,,,2
@CvanBrenk,@JessicaVanEijs,Directed,218,,,1
@CvanBrenk,@JoelVoordewind,Directed,219,,,1
@CvanBrenk,@LeonieSazias,Directed,220,,,4
@CvanBrenk,@RenePetersOss,Directed,221,,,1
@CvanBrenk,@achrafboualiD66,Directed,222,,,1
@CvanBrenk,@bentebecker,Directed,223,,,1
@CvanBrenk,@dijkvangijs,Directed,224,,,3
@CvanBrenk,@eppobruins,Directed,225,,,1
@CvanBrenk,@jpaternotte,Directed,226,,,1
@CvanBrenk,@kirstenvdhul,Directed,227,,,1
@CvanBrenk,@remcovvd,Directed,228,,,2
@Danai_PVV,@BisschopRoelof,Directed,229,,,1
@Danai_PVV,@EmielVanDijkPVV,Directed,230,,,2
@Danai_PVV,@FleurAgemaPVV,Directed,231,,,2
@Danai_PVV,@GraafdeMachiel,Directed,232,,,4
@Danai_PVV,@KopsPVV,Directed,233,,,1
@Danai_PVV,@VickyMaeijer,Directed,234,,,1
@Danai_PVV,@bentebecker,Directed,235,,,1
@Danai_PVV,@edgarmulder1,Directed,236,,,1
@Danai_PVV,@geertwilderspvv,Directed,237,,,72
@Danai_PVV,@harmbeertema,Directed,238,,,3
@Danai_PVV,@leondejong,Directed,239,,,2
@Danai_PVV,@lilianhelderpvv,Directed,240,,,1
@Danai_PVV,@r_deroonpvv,Directed,241,,,3
@DennisWiersma,@AntjeDiertens,Directed,242,,,1
@DennisWiersma,@Antoinettelaan,Directed,243,,,2
@DennisWiersma,@DennisWiersma,Directed,244,,,13
@DennisWiersma,@DilanYesilgoz,Directed,245,,,5
@DennisWiersma,@HanTenBroeke,Directed,246,,,1
@DennisWiersma,@HelmaLodders,Directed,247,,,1
@DennisWiersma,@HenkKrol,Directed,248,,,1
@DennisWiersma,@Martijncda,Directed,249,,,1
@DennisWiersma,@RoaldLinde,Directed,250,,,2
@DennisWiersma,@ZelYassini,Directed,251,,,1
@DennisWiersma,@aukjedevries,Directed,252,,,2
@DennisWiersma,@bvantwout,Directed,253,,,1
@DennisWiersma,@cnijkerken,Directed,254,,,6
@DennisWiersma,@dijkhoff,Directed,255,,,3
@DennisWiersma,@foortvanoosten,Directed,256,,,2
@DennisWiersma,@harryvdmolen,Directed,257,,,1
@DennisWiersma,@keesvdstaaij,Directed,258,,,1
@DilanYesilgoz,@Antoinettelaan,Directed,259,,,1
@DilanYesilgoz,@DennisWiersma,Directed,260,,,1
@DilanYesilgoz,@DilanYesilgoz,Directed,261,,,7
@DilanYesilgoz,@MalikAzmani,Directed,262,,,1
@DilanYesilgoz,@PieterHeerma,Directed,263,,,1
@DilanYesilgoz,@SandraBeckerman,Directed,264,,,1
@DilanYesilgoz,@arnorutte,Directed,265,,,1
@DilanYesilgoz,@aukjedevries,Directed,266,,,1
@DilanYesilgoz,@bentebecker,Directed,267,,,5
@DilanYesilgoz,@danielkoerhuis,Directed,268,,,3
@DilanYesilgoz,@dijkhoff,Directed,269,,,6
@DilanYesilgoz,@foortvanoosten,Directed,270,,,2
@DilanYesilgoz,@remcovvd,Directed,271,,,2
@EmielVanDijkPVV,@EmielVanDijkPVV,Directed,272,,,5
@EmielVanDijkPVV,@FleurAgemaPVV,Directed,273,,,8
@EmielVanDijkPVV,@GidiMarkuszower,Directed,274,,,5
@EmielVanDijkPVV,@GraafdeMachiel,Directed,275,,,7
@EmielVanDijkPVV,@KopsPVV,Directed,276,,,1
@EmielVanDijkPVV,@RidderDionGraus,Directed,277,,,2
@EmielVanDijkPVV,@VickyMaeijer,Directed,278,,,1
@EmielVanDijkPVV,@edgarmulder1,Directed,279,,,2
@EmielVanDijkPVV,@geertwilderspvv,Directed,280,,,97
@EmielVanDijkPVV,@harmbeertema,Directed,281,,,3
@EmielVanDijkPVV,@leondejong,Directed,282,,,8
@EmielVanDijkPVV,@lilianhelderpvv,Directed,283,,,2
@EmielVanDijkPVV,@r_deroonpvv,Directed,284,,,2
@ErikRonnes,@AgnesMulderCDA,Directed,285,,,1
@ErikRonnes,@Antoinettelaan,Directed,286,,,1
@ErikRonnes,@BramvanOjikGL,Directed,287,,,1
@ErikRonnes,@ErikRonnes,Directed,288,,,26
@ErikRonnes,@EvertJanSlootwe,Directed,289,,,1
@ErikRonnes,@HaykeVeldman,Directed,290,,,1
@ErikRonnes,@JessicaVanEijs,Directed,291,,,3
@ErikRonnes,@MustafaAmhaouch,Directed,292,,,2
@ErikRonnes,@PieterOmtzigt,Directed,293,,,2
@ErikRonnes,@SandraBeckerman,Directed,294,,,1
@ErikRonnes,@WassenbergFrank,Directed,295,,,1
@ErikRonnes,@danielkoerhuis,Directed,296,,,4
@ErikRonnes,@harryvdmolen,Directed,297,,,4
@ErikRonnes,@mvonmartels,Directed,298,,,2
@ErikRonnes,@sybrandbuma,Directed,299,,,1
@EvertJanSlootwe,@AgnesMulderCDA,Directed,300,,,2
@EvertJanSlootwe,@AnneKuik,Directed,301,,,4
@EvertJanSlootwe,@CorinneEllemeet,Directed,302,,,2
@EvertJanSlootwe,@ErikRonnes,Directed,303,,,12
@EvertJanSlootwe,@EvertJanSlootwe,Directed,304,,,32
@EvertJanSlootwe,@JacoGeurts,Directed,305,,,7
@EvertJanSlootwe,@JobaCDA,Directed,306,,,5
@EvertJanSlootwe,@Lisawesterveld,Directed,307,,,1
@EvertJanSlootwe,@Martijncda,Directed,308,,,1
@EvertJanSlootwe,@MustafaAmhaouch,Directed,309,,,1
@EvertJanSlootwe,@MvanToorenburg,Directed,310,,,1
@EvertJanSlootwe,@PieterOmtzigt,Directed,311,,,19
@EvertJanSlootwe,@RenePetersOss,Directed,312,,,3
@EvertJanSlootwe,@RenskeLeijten,Directed,313,,,1
@EvertJanSlootwe,@RobJetten,Directed,314,,,1
@EvertJanSlootwe,@Sophie_Hermans,Directed,315,,,1
@EvertJanSlootwe,@Vera_Bergkamp,Directed,316,,,2
@EvertJanSlootwe,@carladikfaber,Directed,317,,,1
@EvertJanSlootwe,@gertjansegers,Directed,318,,,1
@EvertJanSlootwe,@harryvdmolen,Directed,319,,,6
@EvertJanSlootwe,@michelrog,Directed,320,,,2
@EvertJanSlootwe,@piadijkstra,Directed,321,,,1
@EvertJanSlootwe,@remcovvd,Directed,322,,,1
@EvertJanSlootwe,@svanweyenberg,Directed,323,,,2
@EvertJanSlootwe,@sybrandbuma,Directed,324,,,2
@F_azarkan,@BisschopRoelof,Directed,325,,,1
@F_azarkan,@F_azarkan,Directed,326,,,6
@F_azarkan,@HanTenBroeke,Directed,327,,,2
@F_azarkan,@JoelVoordewind,Directed,328,,,1
@F_azarkan,@bentebecker,Directed,329,,,2
@F_azarkan,@danielkoerhuis,Directed,330,,,1
@F_azarkan,@dijkhoff,Directed,331,,,1
@F_azarkan,@jpaternotte,Directed,332,,,1
@F_azarkan,@selcukozturknl,Directed,333,,,1
@F_azarkan,@tunahankuzu,Directed,334,,,4
@FemkeMerel,@FemkeMerel,Directed,335,,,33
@FemkeMerel,@LammertvanRaan,Directed,336,,,1
@FemkeMerel,@LauraBromet,Directed,337,,,1
@FemkeMerel,@Lisawesterveld,Directed,338,,,1
@FemkeMerel,@WassenbergFrank,Directed,339,,,3
@FemkeMerel,@estherouwehand,Directed,340,,,5
@FemkeMerel,@mariannethieme,Directed,341,,,11
@FleurAgemaPVV,@FleurAgemaPVV,Directed,342,,,8
@FleurAgemaPVV,@GidiMarkuszower,Directed,343,,,1
@FleurAgemaPVV,@GraafdeMachiel,Directed,344,,,9
@FleurAgemaPVV,@KopsPVV,Directed,345,,,1
@FleurAgemaPVV,@RidderDionGraus,Directed,346,,,1
@FleurAgemaPVV,@edgarmulder1,Directed,347,,,1
@FleurAgemaPVV,@geertwilderspvv,Directed,348,,,25
@FleurAgemaPVV,@harmbeertema,Directed,349,,,3
@FleurAgemaPVV,@leondejong,Directed,350,,,5
@FleurAgemaPVV,@lilianhelderpvv,Directed,351,,,1
@FrankFutselaar,@APechtold,Directed,352,,,1
@FrankFutselaar,@CemLacin,Directed,353,,,9
@FrankFutselaar,@FrankFutselaar,Directed,354,,,33
@FrankFutselaar,@HenkvGerven,Directed,355,,,1
@FrankFutselaar,@JaspervanDijkSP,Directed,356,,,1
@FrankFutselaar,@MarijnissenL,Directed,357,,,5
@FrankFutselaar,@RenskeLeijten,Directed,358,,,1
@FrankFutselaar,@SandraBeckerman,Directed,359,,,5
@FrankFutselaar,@TjeerdD66,Directed,360,,,1
@FrankFutselaar,@ZihniOzdil,Directed,361,,,2
@FrankFutselaar,@kirstenvdhul,Directed,362,,,1
@FrankFutselaar,@peterkwint,Directed,363,,,6
@FrankFutselaar,@wmoorlag,Directed,364,,,2
@GidiMarkuszower,@FleurAgemaPVV,Directed,365,,,1
@GidiMarkuszower,@GidiMarkuszower,Directed,366,,,3
@GidiMarkuszower,@GraafdeMachiel,Directed,367,,,4
@GidiMarkuszower,@edgarmulder1,Directed,368,,,1
@GidiMarkuszower,@geertwilderspvv,Directed,369,,,156
@GidiMarkuszower,@harmbeertema,Directed,370,,,6
@GidiMarkuszower,@leondejong,Directed,371,,,5
@GraafdeMachiel,@BisschopRoelof,Directed,372,,,1
@GraafdeMachiel,@EmielVanDijkPVV,Directed,373,,,1
@GraafdeMachiel,@FleurAgemaPVV,Directed,374,,,2
@GraafdeMachiel,@GidiMarkuszower,Directed,375,,,4
@GraafdeMachiel,@GraafdeMachiel,Directed,376,,,5
@GraafdeMachiel,@KopsPVV,Directed,377,,,1
@GraafdeMachiel,@VickyMaeijer,Directed,378,,,1
@GraafdeMachiel,@edgarmulder1,Directed,379,,,1
@GraafdeMachiel,@geertwilderspvv,Directed,380,,,97
@GraafdeMachiel,@gertjansegers,Directed,381,,,1
@GraafdeMachiel,@harmbeertema,Directed,382,,,7
@GraafdeMachiel,@keesvdstaaij,Directed,383,,,1
@GraafdeMachiel,@leondejong,Directed,384,,,2
@GraafdeMachiel,@lilianhelderpvv,Directed,385,,,1
@GraafdeMachiel,@r_deroonpvv,Directed,386,,,3
@GroothuizenD66,@APechtold,Directed,387,,,4
@GroothuizenD66,@AntjeDiertens,Directed,388,,,3
@GroothuizenD66,@BramvanOjikGL,Directed,389,,,1
@GroothuizenD66,@ErikRonnes,Directed,390,,,1
@GroothuizenD66,@GroothuizenD66,Directed,391,,,8
@GroothuizenD66,@JaspervanDijkSP,Directed,392,,,1
@GroothuizenD66,@JessicaVanEijs,Directed,393,,,1
@GroothuizenD66,@JoelVoordewind,Directed,394,,,2
@GroothuizenD66,@KeesVee,Directed,395,,,8
@GroothuizenD66,@MvanToorenburg,Directed,396,,,2
@GroothuizenD66,@NevinOzutok,Directed,397,,,1
@GroothuizenD66,@Paul_van_Meenen,Directed,398,,,2
@GroothuizenD66,@RobJetten,Directed,399,,,5
@GroothuizenD66,@SalimaBelhaj,Directed,400,,,1
@GroothuizenD66,@TjeerdD66,Directed,401,,,2
@GroothuizenD66,@Vera_Bergkamp,Directed,402,,,5
@GroothuizenD66,@achrafboualiD66,Directed,403,,,1
@GroothuizenD66,@attjekuiken,Directed,404,,,3
@GroothuizenD66,@foortvanoosten,Directed,405,,,2
@GroothuizenD66,@jpaternotte,Directed,406,,,1
@GroothuizenD66,@kirstenvdhul,Directed,407,,,2
@GroothuizenD66,@monicadenboer,Directed,408,,,1
@GroothuizenD66,@piadijkstra,Directed,409,,,1
@GroothuizenD66,@svanweyenberg,Directed,410,,,2
@GroothuizenD66,@swsjoerdsma,Directed,411,,,4
@HanTenBroeke,@BramvanOjikGL,Directed,412,,,1
@HanTenBroeke,@F_azarkan,Directed,413,,,5
@HanTenBroeke,@HanTenBroeke,Directed,414,,,5
@HanTenBroeke,@HelmaLodders,Directed,415,,,2
@HanTenBroeke,@JaspervanDijkSP,Directed,416,,,1
@HanTenBroeke,@Martijncda,Directed,417,,,2
@HanTenBroeke,@PieterOmtzigt,Directed,418,,,3
@HanTenBroeke,@SadetKarabulut,Directed,419,,,1
@HanTenBroeke,@SvenKoopmansVVD,Directed,420,,,4
@HanTenBroeke,@arnorutte,Directed,421,,,5
@HanTenBroeke,@bentebecker,Directed,422,,,1
@HanTenBroeke,@dijkhoff,Directed,423,,,1
@HanTenBroeke,@geertwilderspvv,Directed,424,,,2
@HanTenBroeke,@gertjansegers,Directed,425,,,7
@HanTenBroeke,@keesvdstaaij,Directed,426,,,6
@HanTenBroeke,@piadijkstra,Directed,427,,,1
@HanTenBroeke,@r_deroonpvv,Directed,428,,,2
@HanTenBroeke,@swsjoerdsma,Directed,429,,,1
@HanTenBroeke,@thierrybaudet,Directed,430,,,8
@HankeBruinsSlot,@AnneKuik,Directed,431,,,1
@HankeBruinsSlot,@HankeBruinsSlot,Directed,432,,,78
@HankeBruinsSlot,@HenkKrol,Directed,433,,,1
@HankeBruinsSlot,@JacoGeurts,Directed,434,,,3
