Source,Target,Type,Id,Label,timeset,Weight
@HankeBruinsSlot,@JobaCDA,Directed,435,,,1
@HankeBruinsSlot,@KeesVee,Directed,436,,,1
@HankeBruinsSlot,@PieterOmtzigt,Directed,437,,,1
@HankeBruinsSlot,@RenePetersOss,Directed,438,,,1
@HankeBruinsSlot,@RenskeLeijten,Directed,439,,,3
@HankeBruinsSlot,@Vera_Bergkamp,Directed,440,,,2
@HankeBruinsSlot,@carladikfaber,Directed,441,,,2
@HankeBruinsSlot,@harryvdmolen,Directed,442,,,2
@HankeBruinsSlot,@piadijkstra,Directed,443,,,1
@HankeBruinsSlot,@sybrandbuma,Directed,444,,,5
@HaykeVeldman,@Antoinettelaan,Directed,445,,,1
@HaykeVeldman,@DilanYesilgoz,Directed,446,,,1
@HaykeVeldman,@HanTenBroeke,Directed,447,,,3
@HaykeVeldman,@HaykeVeldman,Directed,448,,,19
@HaykeVeldman,@HelmaLodders,Directed,449,,,1
@HaykeVeldman,@JessicaVanEijs,Directed,450,,,1
@HaykeVeldman,@RobJetten,Directed,451,,,2
@HaykeVeldman,@SvenKoopmansVVD,Directed,452,,,1
@HaykeVeldman,@TomvanderLee,Directed,453,,,1
@HaykeVeldman,@a_mulder,Directed,454,,,1
@HaykeVeldman,@aukjedevries,Directed,455,,,3
@HaykeVeldman,@bvantwout,Directed,456,,,1
@HaykeVeldman,@cnijkerken,Directed,457,,,1
@HaykeVeldman,@eppobruins,Directed,458,,,3
@HaykeVeldman,@erikziengs,Directed,459,,,2
@HelmaLodders,@ArneWeverling,Directed,460,,,3
@HelmaLodders,@AvandenBoschVVD,Directed,461,,,1
@HelmaLodders,@BisschopRoelof,Directed,462,,,1
@HelmaLodders,@DilanYesilgoz,Directed,463,,,1
@HelmaLodders,@HanTenBroeke,Directed,464,,,1
@HelmaLodders,@HelmaLodders,Directed,465,,,41
@HelmaLodders,@JacoGeurts,Directed,466,,,4
@HelmaLodders,@Jan_Middendorp,Directed,467,,,4
@HelmaLodders,@PieterOmtzigt,Directed,468,,,4
@HelmaLodders,@RidderDionGraus,Directed,469,,,1
@HelmaLodders,@RoaldLinde,Directed,470,,,1
@HelmaLodders,@SvenKoopmansVVD,Directed,471,,,1
@HelmaLodders,@Worsdorfer,Directed,472,,,1
@HelmaLodders,@aukjedevries,Directed,473,,,9
@HelmaLodders,@bentebecker,Directed,474,,,3
@HelmaLodders,@danielkoerhuis,Directed,475,,,2
@HelmaLodders,@erikziengs,Directed,476,,,3
@HelmaLodders,@foortvanoosten,Directed,477,,,1
@HelmaLodders,@harryvdmolen,Directed,478,,,1
@HelmaLodders,@remcovvd,Directed,479,,,2
@HenkKrol,@APechtold,Directed,480,,,1
@HenkKrol,@CvanBrenk,Directed,481,,,4
@HenkKrol,@HenkKrol,Directed,482,,,6
@HenkKrol,@LeonieSazias,Directed,483,,,2
@HenkKrol,@LodewijkA,Directed,484,,,1
@HenkKrol,@gertjansegers,Directed,485,,,2
@HenkKrol,@jesseklaver,Directed,486,,,1
@HenkKrol,@keesvdstaaij,Directed,487,,,2
@HenkKrol,@khadijaArib,Directed,488,,,1
@HenkKrol,@sybrandbuma,Directed,489,,,1
@HenkvGerven,@CemLacin,Directed,490,,,1
@HenkvGerven,@HenkvGerven,Directed,491,,,3
@HenkvGerven,@JaspervanDijkSP,Directed,492,,,2
@HenkvGerven,@Lisawesterveld,Directed,493,,,1
@HenkvGerven,@MaartenHijink,Directed,494,,,10
@HenkvGerven,@MarijnissenL,Directed,495,,,22
@HenkvGerven,@RenskeLeijten,Directed,496,,,2
@HenkvGerven,@SadetKarabulut,Directed,497,,,1
@HenkvGerven,@SandraBeckerman,Directed,498,,,3
@HenkvGerven,@peterkwint,Directed,499,,,1
@HvSMartin,@HvSMartin,Directed,500,,,6
@IsabelleDiks,@AgnesMulderCDA,Directed,501,,,2
@IsabelleDiks,@AnneKuik,Directed,502,,,1
@IsabelleDiks,@CorinneEllemeet,Directed,503,,,2
@IsabelleDiks,@CvanBrenk,Directed,504,,,2
@IsabelleDiks,@FrankFutselaar,Directed,505,,,1
@IsabelleDiks,@IsabelleDiks,Directed,506,,,26
@IsabelleDiks,@JoelVoordewind,Directed,507,,,4
@IsabelleDiks,@LammertvanRaan,Directed,508,,,1
@IsabelleDiks,@LeonieSazias,Directed,509,,,2
@IsabelleDiks,@Lisawesterveld,Directed,510,,,2
@IsabelleDiks,@MahirAlkaya,Directed,511,,,3
@IsabelleDiks,@MustafaAmhaouch,Directed,512,,,1
@IsabelleDiks,@NevinOzutok,Directed,513,,,1
@IsabelleDiks,@SadetKarabulut,Directed,514,,,1
@IsabelleDiks,@SalimaBelhaj,Directed,515,,,1
@IsabelleDiks,@SvenKoopmansVVD,Directed,516,,,2
@IsabelleDiks,@TomvanderLee,Directed,517,,,3
@IsabelleDiks,@ZihniOzdil,Directed,518,,,1
@IsabelleDiks,@achrafboualiD66,Directed,519,,,6
@IsabelleDiks,@bartsnels,Directed,520,,,1
@IsabelleDiks,@bentebecker,Directed,521,,,4
@IsabelleDiks,@estherouwehand,Directed,522,,,1
@IsabelleDiks,@jesseklaver,Directed,523,,,6
@IsabelleDiks,@keesvdstaaij,Directed,524,,,2
@IsabelleDiks,@kirstenvdhul,Directed,525,,,5
@IsabelleDiks,@peterkwint,Directed,526,,,1
@IsabelleDiks,@suzanne_GL,Directed,527,,,1
@IsabelleDiks,@swsjoerdsma,Directed,528,,,1
@JTielenVVD,@Antoinettelaan,Directed,529,,,1
@JacoGeurts,@AgnesMulderCDA,Directed,530,,,2
@JacoGeurts,@ErikRonnes,Directed,531,,,1
@JacoGeurts,@HelmaLodders,Directed,532,,,3
@JacoGeurts,@JacoGeurts,Directed,533,,,65
@JacoGeurts,@JobaCDA,Directed,534,,,2
@JacoGeurts,@LauraBromet,Directed,535,,,1
@JacoGeurts,@Martijncda,Directed,536,,,1
@JacoGeurts,@MvanToorenburg,Directed,537,,,1
@JacoGeurts,@PieterHeerma,Directed,538,,,1
@JacoGeurts,@RidderDionGraus,Directed,539,,,1
@JacoGeurts,@SalimaBelhaj,Directed,540,,,1
@JacoGeurts,@TjeerdD66,Directed,541,,,2
@JacoGeurts,@carladikfaber,Directed,542,,,2
@JacoGeurts,@estherouwehand,Directed,543,,,1
@JacoGeurts,@harryvdmolen,Directed,544,,,3
@JacoGeurts,@khadijaArib,Directed,545,,,1
@JacoGeurts,@michelrog,Directed,546,,,1
@JacoGeurts,@mvonmartels,Directed,547,,,3
@JacoGeurts,@tunahankuzu,Directed,548,,,1
@Jan_Middendorp,@Antoinettelaan,Directed,549,,,1
@Jan_Middendorp,@ArneWeverling,Directed,550,,,1
@Jan_Middendorp,@AvandenBoschVVD,Directed,551,,,5
@Jan_Middendorp,@HelmaLodders,Directed,552,,,9
@Jan_Middendorp,@Jan_Middendorp,Directed,553,,,8
@Jan_Middendorp,@LeonieSazias,Directed,554,,,1
@Jan_Middendorp,@Martijncda,Directed,555,,,1
@Jan_Middendorp,@SvenKoopmansVVD,Directed,556,,,4
@Jan_Middendorp,@Worsdorfer,Directed,557,,,1
@Jan_Middendorp,@a_mulder,Directed,558,,,5
@Jan_Middendorp,@arnorutte,Directed,559,,,1
@Jan_Middendorp,@danielkoerhuis,Directed,560,,,1
@Jan_Middendorp,@foortvanoosten,Directed,561,,,1
@Jan_Middendorp,@remcovvd,Directed,562,,,1
@Jan_Middendorp,@selcukozturknl,Directed,563,,,1
@JaspervanDijkSP,@CvanBrenk,Directed,564,,,3
@JaspervanDijkSP,@DennisWiersma,Directed,565,,,1
@JaspervanDijkSP,@DilanYesilgoz,Directed,566,,,1
@JaspervanDijkSP,@FrankFutselaar,Directed,567,,,1
@JaspervanDijkSP,@JaspervanDijkSP,Directed,568,,,1
@JaspervanDijkSP,@MahirAlkaya,Directed,569,,,1
@JaspervanDijkSP,@MarijnissenL,Directed,570,,,9
@JaspervanDijkSP,@NevinOzutok,Directed,571,,,1
@JaspervanDijkSP,@RenePetersOss,Directed,572,,,6
@JaspervanDijkSP,@RenskeLeijten,Directed,573,,,1
@JaspervanDijkSP,@SadetKarabulut,Directed,574,,,5
@JaspervanDijkSP,@SandraBeckerman,Directed,575,,,1
@JaspervanDijkSP,@Vera_Bergkamp,Directed,576,,,1
@JaspervanDijkSP,@ZihniOzdil,Directed,577,,,2
@JaspervanDijkSP,@bartvankent,Directed,578,,,1
@JaspervanDijkSP,@dijkvangijs,Directed,579,,,2
@JaspervanDijkSP,@eppobruins,Directed,580,,,4
@JaspervanDijkSP,@jesseklaver,Directed,581,,,1
@JaspervanDijkSP,@kirstenvdhul,Directed,582,,,1
@JaspervanDijkSP,@peterkwint,Directed,583,,,7
@JeanineHennis,@HanTenBroeke,Directed,584,,,1
@JeanineHennis,@JeanineHennis,Directed,585,,,10
@JeanineHennis,@LodewijkA,Directed,586,,,1
@JessicaVanEijs,@APechtold,Directed,587,,,1
@JessicaVanEijs,@AntjeDiertens,Directed,588,,,1
@JessicaVanEijs,@Antoinettelaan,Directed,589,,,1
@JessicaVanEijs,@ErikRonnes,Directed,590,,,2
@JessicaVanEijs,@GroothuizenD66,Directed,591,,,1
@JessicaVanEijs,@HaykeVeldman,Directed,592,,,1
@JessicaVanEijs,@JessicaVanEijs,Directed,593,,,12
@JessicaVanEijs,@KeesVee,Directed,594,,,1
@JessicaVanEijs,@MatthijsSienot,Directed,595,,,2
@JessicaVanEijs,@Paul_van_Meenen,Directed,596,,,2
@JessicaVanEijs,@RobJetten,Directed,597,,,13
@JessicaVanEijs,@SalimaBelhaj,Directed,598,,,2
@JessicaVanEijs,@TjeerdD66,Directed,599,,,2
@JessicaVanEijs,@WassenbergFrank,Directed,600,,,2
@JessicaVanEijs,@danielkoerhuis,Directed,601,,,3
@JessicaVanEijs,@estherouwehand,Directed,602,,,3
@JessicaVanEijs,@jpaternotte,Directed,603,,,3
@JessicaVanEijs,@monicadenboer,Directed,604,,,1
@JessicaVanEijs,@mvonmartels,Directed,605,,,1
@JessicaVanEijs,@remcovvd,Directed,606,,,1
@JessicaVanEijs,@svanweyenberg,Directed,607,,,1
@JobaCDA,@AgnesMulderCDA,Directed,608,,,2
@JobaCDA,@AnneKuik,Directed,609,,,1
@JobaCDA,@AntjeDiertens,Directed,610,,,2
@JobaCDA,@JacoGeurts,Directed,611,,,2
@JobaCDA,@JobaCDA,Directed,612,,,8
@JobaCDA,@JohnKerstens,Directed,613,,,1
@JobaCDA,@Martijncda,Directed,614,,,1
@JobaCDA,@TomvanderLee,Directed,615,,,1
@JobaCDA,@harryvdmolen,Directed,616,,,3
@JobaCDA,@michelrog,Directed,617,,,1
@JobaCDA,@sybrandbuma,Directed,618,,,2
@JoelVoordewind,@AgnesMulderCDA,Directed,619,,,2
@JoelVoordewind,@AnneKuik,Directed,620,,,2
@JoelVoordewind,@CvanBrenk,Directed,621,,,1
@JoelVoordewind,@GroothuizenD66,Directed,622,,,3
@JoelVoordewind,@HanTenBroeke,Directed,623,,,3
@JoelVoordewind,@IsabelleDiks,Directed,624,,,3
@JoelVoordewind,@JaspervanDijkSP,Directed,625,,,1
@JoelVoordewind,@JoelVoordewind,Directed,626,,,22
@JoelVoordewind,@Martijncda,Directed,627,,,3
@JoelVoordewind,@MvanToorenburg,Directed,628,,,1
@JoelVoordewind,@PieterHeerma,Directed,629,,,1
@JoelVoordewind,@PieterOmtzigt,Directed,630,,,2
@JoelVoordewind,@RenePetersOss,Directed,631,,,4
@JoelVoordewind,@RobJetten,Directed,632,,,1
@JoelVoordewind,@SadetKarabulut,Directed,633,,,1
@JoelVoordewind,@SalimaBelhaj,Directed,634,,,3
@JoelVoordewind,@SvenKoopmansVVD,Directed,635,,,2
@JoelVoordewind,@TjeerdD66,Directed,636,,,1
@JoelVoordewind,@achrafboualiD66,Directed,637,,,1
@JoelVoordewind,@bentebecker,Directed,638,,,3
@JoelVoordewind,@carladikfaber,Directed,639,,,2
@JoelVoordewind,@eppobruins,Directed,640,,,3
@JoelVoordewind,@gertjansegers,Directed,641,,,10
@JoelVoordewind,@keesvdstaaij,Directed,642,,,5
@JoelVoordewind,@kirstenvdhul,Directed,643,,,2
@JoelVoordewind,@michelrog,Directed,644,,,1
@JoelVoordewind,@piadijkstra,Directed,645,,,1
@JoelVoordewind,@r_deroonpvv,Directed,646,,,1
@JoelVoordewind,@suzanne_GL,Directed,647,,,1
@JoelVoordewind,@swsjoerdsma,Directed,648,,,7
@JohnKerstens,@JohnKerstens,Directed,649,,,3
@JohnKerstens,@PaulSmeulders,Directed,650,,,1
@KarenGerbrands1,@EmielVanDijkPVV,Directed,651,,,1
@KarenGerbrands1,@FleurAgemaPVV,Directed,652,,,2
@KarenGerbrands1,@GraafdeMachiel,Directed,653,,,2
@KarenGerbrands1,@KarenGerbrands1,Directed,654,,,4
@KarenGerbrands1,@RidderDionGraus,Directed,655,,,1
@KarenGerbrands1,@geertwilderspvv,Directed,656,,,17
@KarenGerbrands1,@r_deroonpvv,Directed,657,,,4
@KarenGerbrands1,@rvanaalst,Directed,658,,,1
@Kathalijne,@BramvanOjikGL,Directed,659,,,2
@Kathalijne,@CorinneEllemeet,Directed,660,,,2
@Kathalijne,@KeesVee,Directed,661,,,6
@Kathalijne,@LauraBromet,Directed,662,,,1
@Kathalijne,@Lisawesterveld,Directed,663,,,1
@Kathalijne,@MichielvNispen,Directed,664,,,3
@Kathalijne,@NevinOzutok,Directed,665,,,4
@Kathalijne,@SvenKoopmansVVD,Directed,666,,,1
@Kathalijne,@THiddema,Directed,667,,,1
@Kathalijne,@Vera_Bergkamp,Directed,668,,,1
@Kathalijne,@ZihniOzdil,Directed,669,,,8
@Kathalijne,@danielkoerhuis,Directed,670,,,1
@Kathalijne,@gertjansegers,Directed,671,,,3
@Kathalijne,@harmbeertema,Directed,672,,,1
@Kathalijne,@jesseklaver,Directed,673,,,2
@Kathalijne,@keesvdstaaij,Directed,674,,,1
@Kathalijne,@kirstenvdhul,Directed,675,,,1
@Kathalijne,@suzanne_GL,Directed,676,,,1
@KeesVee,@APechtold,Directed,677,,,3
@KeesVee,@AntjeDiertens,Directed,678,,,1
@KeesVee,@KeesVee,Directed,679,,,13
@KeesVee,@LodewijkA,Directed,680,,,1
@KeesVee,@Paul_van_Meenen,Directed,681,,,1
@KeesVee,@RobJetten,Directed,682,,,2
@KeesVee,@TjeerdD66,Directed,683,,,1
@KeesVee,@arnorutte,Directed,684,,,1
@KeesVee,@geertwilderspvv,Directed,685,,,1
@KeesVee,@monicadenboer,Directed,686,,,1
@KeesVee,@svanweyenberg,Directed,687,,,1
@KeesVee,@swsjoerdsma,Directed,688,,,1
@KopsPVV,@FleurAgemaPVV,Directed,689,,,2
@KopsPVV,@GidiMarkuszower,Directed,690,,,2
@KopsPVV,@GraafdeMachiel,Directed,691,,,4
@KopsPVV,@KopsPVV,Directed,692,,,13
@KopsPVV,@geertwilderspvv,Directed,693,,,149
@KopsPVV,@leondejong,Directed,694,,,4
@LammertvanRaan,@CemLacin,Directed,695,,,6
@LammertvanRaan,@CvanBrenk,Directed,696,,,1
@LammertvanRaan,@LammertvanRaan,Directed,697,,,2
@LammertvanRaan,@Lisawesterveld,Directed,698,,,4
@LammertvanRaan,@PaulSmeulders,Directed,699,,,1
@LammertvanRaan,@RidderDionGraus,Directed,700,,,1
@LammertvanRaan,@WassenbergFrank,Directed,701,,,1
@LammertvanRaan,@eppobruins,Directed,702,,,5
@LammertvanRaan,@estherouwehand,Directed,703,,,1
@LammertvanRaan,@harmbeertema,Directed,704,,,4
@LammertvanRaan,@jpaternotte,Directed,705,,,4
@LammertvanRaan,@mariannethieme,Directed,706,,,6
@LammertvanRaan,@peterkwint,Directed,707,,,4
@LammertvanRaan,@remcovvd,Directed,708,,,9
@LammertvanRaan,@suzanne_GL,Directed,709,,,8
@LauraBromet,@LauraBromet,Directed,710,,,1
@LauraBromet,@PaulSmeulders,Directed,711,,,2
@LauraBromet,@TomvanderLee,Directed,712,,,7
@LauraBromet,@khadijaArib,Directed,713,,,2
@LauraBromet,@suzanne_GL,Directed,714,,,1
@LeonieSazias,@CorinneEllemeet,Directed,715,,,1
@LeonieSazias,@CvanBrenk,Directed,716,,,13
@LeonieSazias,@DilanYesilgoz,Directed,717,,,2
@LeonieSazias,@HenkKrol,Directed,718,,,18
@LeonieSazias,@KopsPVV,Directed,719,,,1
@LeonieSazias,@LeonieSazias,Directed,720,,,33
@LeonieSazias,@Lisawesterveld,Directed,721,,,1
@LeonieSazias,@LodewijkA,Directed,722,,,1
@LeonieSazias,@MarijnissenL,Directed,723,,,1
@LeonieSazias,@NevinOzutok,Directed,724,,,1
@LeonieSazias,@RobJetten,Directed,725,,,1
@LeonieSazias,@SandraBeckerman,Directed,726,,,1
@LeonieSazias,@TomvanderLee,Directed,727,,,2
@LeonieSazias,@Vera_Bergkamp,Directed,728,,,2
@LeonieSazias,@ZihniOzdil,Directed,729,,,1
@LeonieSazias,@kirstenvdhul,Directed,730,,,2
@LeonieSazias,@piadijkstra,Directed,731,,,1
@Lisawesterveld,@BisschopRoelof,Directed,732,,,1
@Lisawesterveld,@BramvanOjikGL,Directed,733,,,1
@Lisawesterveld,@CorinneEllemeet,Directed,734,,,1
@Lisawesterveld,@Lisawesterveld,Directed,735,,,29
@Lisawesterveld,@MaartenHijink,Directed,736,,,2
@Lisawesterveld,@Paul_van_Meenen,Directed,737,,,4
@Lisawesterveld,@RenePetersOss,Directed,738,,,1
@Lisawesterveld,@ZihniOzdil,Directed,739,,,3
@Lisawesterveld,@attjekuiken,Directed,740,,,1
@Lisawesterveld,@eppobruins,Directed,741,,,1
@Lisawesterveld,@jesseklaver,Directed,742,,,8
@Lisawesterveld,@kirstenvdhul,Directed,743,,,3
@Lisawesterveld,@michelrog,Directed,744,,,2
@Lisawesterveld,@peterkwint,Directed,745,,,23
@Lisawesterveld,@rudmer,Directed,746,,,1
@LodewijkA,@CorinneEllemeet,Directed,747,,,2
@LodewijkA,@DilanYesilgoz,Directed,748,,,1
@LodewijkA,@LodewijkA,Directed,749,,,10
@LodewijkA,@SandraBeckerman,Directed,750,,,1
@LodewijkA,@Vera_Bergkamp,Directed,751,,,2
@LodewijkA,@attjekuiken,Directed,752,,,1
@LodewijkA,@bentebecker,Directed,753,,,1
@LodewijkA,@dijkvangijs,Directed,754,,,3
@LodewijkA,@eppobruins,Directed,755,,,1
@LodewijkA,@henknijboer,Directed,756,,,5
@LodewijkA,@jesseklaver,Directed,757,,,2
@LodewijkA,@keesvdstaaij,Directed,758,,,1
@LodewijkA,@khadijaArib,Directed,759,,,3
@LodewijkA,@peterkwint,Directed,760,,,2
@LodewijkA,@thierrybaudet,Directed,761,,,1
@LodewijkA,@wmoorlag,Directed,762,,,1
@MaartenHijink,@CorinneEllemeet,Directed,763,,,1
@MaartenHijink,@HenkvGerven,Directed,764,,,9
@MaartenHijink,@Lisawesterveld,Directed,765,,,1
@MaartenHijink,@MaartenHijink,Directed,766,,,13
@MaartenHijink,@MahirAlkaya,Directed,767,,,1
@MaartenHijink,@MarijnissenL,Directed,768,,,17
@MaartenHijink,@RenskeLeijten,Directed,769,,,6
@MaartenHijink,@SandraBeckerman,Directed,770,,,4
@MaartenHijink,@bartvankent,Directed,771,,,2
@MaartenHijink,@peterkwint,Directed,772,,,2
@MahirAlkaya,@AnneKuik,Directed,773,,,1
@MahirAlkaya,@AntoonKanis,Directed,774,,,1
@MahirAlkaya,@CemLacin,Directed,775,,,1
@MahirAlkaya,@IsabelleDiks,Directed,776,,,3
@MahirAlkaya,@JaspervanDijkSP,Directed,777,,,2
@MahirAlkaya,@JoelVoordewind,Directed,778,,,1
@MahirAlkaya,@LeonieSazias,Directed,779,,,1
@MahirAlkaya,@MaartenHijink,Directed,780,,,1
@MahirAlkaya,@MahirAlkaya,Directed,781,,,18
@MahirAlkaya,@MarijnissenL,Directed,782,,,18
@MahirAlkaya,@MustafaAmhaouch,Directed,783,,,2
@MahirAlkaya,@RenskeLeijten,Directed,784,,,8
@MahirAlkaya,@SadetKarabulut,Directed,785,,,1
@MahirAlkaya,@SandraBeckerman,Directed,786,,,4
@MahirAlkaya,@achrafboualiD66,Directed,787,,,1
@MahirAlkaya,@bartvankent,Directed,788,,,6
@MahirAlkaya,@bentebecker,Directed,789,,,1
@MahirAlkaya,@eppobruins,Directed,790,,,1
@MahirAlkaya,@henknijboer,Directed,791,,,1
@MahirAlkaya,@kirstenvdhul,Directed,792,,,1
@MahirAlkaya,@peterkwint,Directed,793,,,1
@MalikAzmani,@DennisWiersma,Directed,794,,,2
@MalikAzmani,@DilanYesilgoz,Directed,795,,,5
@MalikAzmani,@HanTenBroeke,Directed,796,,,3
@MalikAzmani,@HelmaLodders,Directed,797,,,1
@MalikAzmani,@JeanineHennis,Directed,798,,,1
@MalikAzmani,@MalikAzmani,Directed,799,,,31
@MalikAzmani,@PieterOmtzigt,Directed,800,,,1
@MalikAzmani,@RenskeLeijten,Directed,801,,,1
@MalikAzmani,@THiddema,Directed,802,,,1
@MalikAzmani,@a_mulder,Directed,803,,,3
@MalikAzmani,@arnorutte,Directed,804,,,2
@MalikAzmani,@aukjedevries,Directed,805,,,1
@MalikAzmani,@bentebecker,Directed,806,,,10
@MalikAzmani,@bvantwout,Directed,807,,,1
@MalikAzmani,@danielkoerhuis,Directed,808,,,2
@MalikAzmani,@dijkhoff,Directed,809,,,3
@MalikAzmani,@edgarmulder1,Directed,810,,,1
@MalikAzmani,@foortvanoosten,Directed,811,,,1
@MalikAzmani,@khadijaArib,Directed,812,,,2
@MalikAzmani,@mvonmartels,Directed,813,,,8
@MalikAzmani,@ockjetellegen,Directed,814,,,3
@MalikAzmani,@remcovvd,Directed,815,,,12
@MalikAzmani,@rvanaalst,Directed,816,,,1
@MalikAzmani,@thierrybaudet,Directed,817,,,2
@MarijnissenL,@LodewijkA,Directed,818,,,1
@MarijnissenL,@MaartenHijink,Directed,819,,,1
@MarijnissenL,@MarijnissenL,Directed,820,,,14
@MarijnissenL,@RenskeLeijten,Directed,821,,,1
@MarijnissenL,@SadetKarabulut,Directed,822,,,2
@MarijnissenL,@SandraBeckerman,Directed,823,,,3
@MarijnissenL,@bartvankent,Directed,824,,,1
@MarijnissenL,@dijkhoff,Directed,825,,,1
@MarijnissenL,@sybrandbuma,Directed,826,,,1
@Martijncda,@HanTenBroeke,Directed,827,,,4
@Martijncda,@HankeBruinsSlot,Directed,828,,,1
@Martijncda,@JacoGeurts,Directed,829,,,1
@Martijncda,@Jan_Middendorp,Directed,830,,,2
@Martijncda,@Martijncda,Directed,831,,,5
@Martijncda,@MustafaAmhaouch,Directed,832,,,1
@Martijncda,@PieterOmtzigt,Directed,833,,,6
@Martijncda,@RenePetersOss,Directed,834,,,1
@Martijncda,@StienekevdGraaf,Directed,835,,,1
@Martijncda,@harryvdmolen,Directed,836,,,3
@Martijncda,@keesvdstaaij,Directed,837,,,1
@Martijncda,@michelrog,Directed,838,,,4
@Martijncda,@mvonmartels,Directed,839,,,1
@Martinbosma_PVV,@FleurAgemaPVV,Directed,840,,,1
@Martinbosma_PVV,@GraafdeMachiel,Directed,841,,,1
@Martinbosma_PVV,@edgarmulder1,Directed,842,,,1
@Martinbosma_PVV,@geertwilderspvv,Directed,843,,,7
@Martinbosma_PVV,@harmbeertema,Directed,844,,,3
@Martinbosma_PVV,@leondejong,Directed,845,,,2
@Martinbosma_PVV,@lilianhelderpvv,Directed,846,,,2
@Martinbosma_PVV,@thierrybaudet,Directed,847,,,1
@MatthijsSienot,@APechtold,Directed,848,,,5
@MatthijsSienot,@AntjeDiertens,Directed,849,,,1
@MatthijsSienot,@DilanYesilgoz,Directed,850,,,1
@MatthijsSienot,@KeesVee,Directed,851,,,2
@MatthijsSienot,@MatthijsSienot,Directed,852,,,7
@MatthijsSienot,@Paul_van_Meenen,Directed,853,,,4
@MatthijsSienot,@RobJetten,Directed,854,,,16
@MatthijsSienot,@SalimaBelhaj,Directed,855,,,1
@MatthijsSienot,@StienekevdGraaf,Directed,856,,,2
@MatthijsSienot,@TjeerdD66,Directed,857,,,2
@MatthijsSienot,@Vera_Bergkamp,Directed,858,,,2
@MatthijsSienot,@carladikfaber,Directed,859,,,2
@MatthijsSienot,@dijkhoff,Directed,860,,,1
@MatthijsSienot,@jpaternotte,Directed,861,,,4
@MatthijsSienot,@monicadenboer,Directed,862,,,1
@MatthijsSienot,@mvonmartels,Directed,863,,,6
@MatthijsSienot,@remcovvd,Directed,864,,,8
@MatthijsSienot,@rvanaalst,Directed,865,,,1
@MatthijsSienot,@suzanne_GL,Directed,866,,,1
@MatthijsSienot,@svanweyenberg,Directed,867,,,2
@MatthijsSienot,@swsjoerdsma,Directed,868,,,1
@MustafaAmhaouch,@CemLacin,Directed,869,,,1
@MustafaAmhaouch,@ErikRonnes,Directed,870,,,5
@MustafaAmhaouch,@HankeBruinsSlot,Directed,871,,,1
@MustafaAmhaouch,@HaykeVeldman,Directed,872,,,1
