Source,Target,Type,Id,Label,timeset,Weight
@MustafaAmhaouch,@JacoGeurts,Directed,873,,,1
@MustafaAmhaouch,@JobaCDA,Directed,874,,,1
@MustafaAmhaouch,@KopsPVV,Directed,875,,,1
@MustafaAmhaouch,@MalikAzmani,Directed,876,,,1
@MustafaAmhaouch,@Martijncda,Directed,877,,,1
@MustafaAmhaouch,@MatthijsSienot,Directed,878,,,1
@MustafaAmhaouch,@MustafaAmhaouch,Directed,879,,,16
@MustafaAmhaouch,@PieterOmtzigt,Directed,880,,,2
@MustafaAmhaouch,@RidderDionGraus,Directed,881,,,2
@MustafaAmhaouch,@a_mulder,Directed,882,,,1
@MustafaAmhaouch,@dijkvangijs,Directed,883,,,2
@MustafaAmhaouch,@geertwilderspvv,Directed,884,,,1
@MustafaAmhaouch,@harryvdmolen,Directed,885,,,2
@MustafaAmhaouch,@jpaternotte,Directed,886,,,1
@MustafaAmhaouch,@michelrog,Directed,887,,,5
@MustafaAmhaouch,@mvonmartels,Directed,888,,,4
@MustafaAmhaouch,@remcovvd,Directed,889,,,1
@MustafaAmhaouch,@suzanne_GL,Directed,890,,,3
@MustafaAmhaouch,@sybrandbuma,Directed,891,,,3
@MvanToorenburg,@AnneKuik,Directed,892,,,1
@MvanToorenburg,@JacoGeurts,Directed,893,,,1
@MvanToorenburg,@Martijncda,Directed,894,,,1
@MvanToorenburg,@MvanToorenburg,Directed,895,,,11
@MvanToorenburg,@Paul_van_Meenen,Directed,896,,,1
@MvanToorenburg,@PieterOmtzigt,Directed,897,,,2
@MvanToorenburg,@RenePetersOss,Directed,898,,,1
@MvanToorenburg,@harryvdmolen,Directed,899,,,1
@MvanToorenburg,@michelrog,Directed,900,,,1
@MvanToorenburg,@sybrandbuma,Directed,901,,,4
@NevinOzutok,@BramvanOjikGL,Directed,902,,,7
@NevinOzutok,@IsabelleDiks,Directed,903,,,2
@NevinOzutok,@JaspervanDijkSP,Directed,904,,,1
@NevinOzutok,@Lisawesterveld,Directed,905,,,1
@NevinOzutok,@NevinOzutok,Directed,906,,,25
@NevinOzutok,@TomvanderLee,Directed,907,,,1
@NevinOzutok,@Vera_Bergkamp,Directed,908,,,17
@NevinOzutok,@ZihniOzdil,Directed,909,,,3
@NevinOzutok,@estherouwehand,Directed,910,,,1
@NevinOzutok,@jesseklaver,Directed,911,,,7
@NevinOzutok,@khadijaArib,Directed,912,,,1
@NevinOzutok,@kirstenvdhul,Directed,913,,,18
@NevinOzutok,@mariannethieme,Directed,914,,,1
@NevinOzutok,@peterkwint,Directed,915,,,1
@NevinOzutok,@piadijkstra,Directed,916,,,1
@PaulSmeulders,@FrankFutselaar,Directed,917,,,1
@PaulSmeulders,@JohnKerstens,Directed,918,,,2
@PaulSmeulders,@LauraBromet,Directed,919,,,2
@PaulSmeulders,@Lisawesterveld,Directed,920,,,2
@PaulSmeulders,@NevinOzutok,Directed,921,,,1
@PaulSmeulders,@PaulSmeulders,Directed,922,,,10
@PaulSmeulders,@TomvanderLee,Directed,923,,,3
@PaulSmeulders,@bartsnels,Directed,924,,,1
@PaulSmeulders,@bartvankent,Directed,925,,,1
@PaulSmeulders,@dijkvangijs,Directed,926,,,1
@PaulSmeulders,@jesseklaver,Directed,927,,,6
@PaulSmeulders,@peterkwint,Directed,928,,,1
@PaulSmeulders,@suzanne_GL,Directed,929,,,3
@PaulSmeulders,@wmoorlag,Directed,930,,,1
@Paul_van_Meenen,@APechtold,Directed,931,,,5
@Paul_van_Meenen,@ErikRonnes,Directed,932,,,1
@Paul_van_Meenen,@JessicaVanEijs,Directed,933,,,1
@Paul_van_Meenen,@KeesVee,Directed,934,,,2
@Paul_van_Meenen,@Paul_van_Meenen,Directed,935,,,17
@Paul_van_Meenen,@RenePetersOss,Directed,936,,,1
@Paul_van_Meenen,@RobJetten,Directed,937,,,4
@Paul_van_Meenen,@SalimaBelhaj,Directed,938,,,1
@Paul_van_Meenen,@TjeerdD66,Directed,939,,,1
@Paul_van_Meenen,@Vera_Bergkamp,Directed,940,,,1
@Paul_van_Meenen,@geertwilderspvv,Directed,941,,,1
@Paul_van_Meenen,@gertjansegers,Directed,942,,,1
@Paul_van_Meenen,@jpaternotte,Directed,943,,,3
@Paul_van_Meenen,@michelrog,Directed,944,,,4
@Paul_van_Meenen,@peterkwint,Directed,945,,,2
@Paul_van_Meenen,@piadijkstra,Directed,946,,,2
@Paul_van_Meenen,@svanweyenberg,Directed,947,,,3
@Paul_van_Meenen,@swsjoerdsma,Directed,948,,,1
@Paul_van_Meenen,@thierrybaudet,Directed,949,,,1
@PieterHeerma,@DennisWiersma,Directed,950,,,3
@PieterHeerma,@EvertJanSlootwe,Directed,951,,,1
@PieterHeerma,@JobaCDA,Directed,952,,,2
@PieterHeerma,@MustafaAmhaouch,Directed,953,,,1
@PieterHeerma,@MvanToorenburg,Directed,954,,,1
@PieterHeerma,@PieterHeerma,Directed,955,,,13
@PieterHeerma,@PieterOmtzigt,Directed,956,,,4
@PieterHeerma,@RenePetersOss,Directed,957,,,2
@PieterHeerma,@dijkvangijs,Directed,958,,,1
@PieterHeerma,@eppobruins,Directed,959,,,2
@PieterHeerma,@gertjansegers,Directed,960,,,3
@PieterHeerma,@harryvdmolen,Directed,961,,,3
@PieterHeerma,@mvonmartels,Directed,962,,,1
@PieterHeerma,@svanweyenberg,Directed,963,,,6
@PieterHeerma,@sybrandbuma,Directed,964,,,18
@PieterOmtzigt,@HelmaLodders,Directed,965,,,11
@PieterOmtzigt,@JobaCDA,Directed,966,,,1
@PieterOmtzigt,@Martijncda,Directed,967,,,10
@PieterOmtzigt,@PaulSmeulders,Directed,968,,,1
@PieterOmtzigt,@PieterOmtzigt,Directed,969,,,34
@PieterOmtzigt,@RenskeLeijten,Directed,970,,,8
@PieterOmtzigt,@ZihniOzdil,Directed,971,,,1
@PieterOmtzigt,@eppobruins,Directed,972,,,9
@PieterOmtzigt,@harryvdmolen,Directed,973,,,3
@PieterOmtzigt,@michelrog,Directed,974,,,6
@PieterOmtzigt,@svanweyenberg,Directed,975,,,9
@RenePetersOss,@CvanBrenk,Directed,976,,,3
@RenePetersOss,@DilanYesilgoz,Directed,977,,,1
@RenePetersOss,@ErikRonnes,Directed,978,,,3
@RenePetersOss,@EvertJanSlootwe,Directed,979,,,2
@RenePetersOss,@JTielenVVD,Directed,980,,,1
@RenePetersOss,@JaspervanDijkSP,Directed,981,,,5
@RenePetersOss,@JoelVoordewind,Directed,982,,,4
@RenePetersOss,@RenePetersOss,Directed,983,,,15
@RenePetersOss,@dijkhoff,Directed,984,,,1
@RenePetersOss,@dijkvangijs,Directed,985,,,2
@RenePetersOss,@eppobruins,Directed,986,,,4
@RenePetersOss,@harryvdmolen,Directed,987,,,1
@RenePetersOss,@michelrog,Directed,988,,,3
@RenePetersOss,@sybrandbuma,Directed,989,,,1
@RenskeLeijten,@BramvanOjikGL,Directed,990,,,3
@RenskeLeijten,@EvertJanSlootwe,Directed,991,,,1
@RenskeLeijten,@FrankFutselaar,Directed,992,,,2
@RenskeLeijten,@HelmaLodders,Directed,993,,,9
@RenskeLeijten,@HenkvGerven,Directed,994,,,1
@RenskeLeijten,@JaspervanDijkSP,Directed,995,,,21
@RenskeLeijten,@JoelVoordewind,Directed,996,,,1
@RenskeLeijten,@LammertvanRaan,Directed,997,,,2
@RenskeLeijten,@LodewijkA,Directed,998,,,1
@RenskeLeijten,@MaartenHijink,Directed,999,,,2
@RenskeLeijten,@MahirAlkaya,Directed,1000,,,2
@RenskeLeijten,@MarijnissenL,Directed,1001,,,14
@RenskeLeijten,@MichielvNispen,Directed,1002,,,3
@RenskeLeijten,@PieterOmtzigt,Directed,1003,,,12
@RenskeLeijten,@RenskeLeijten,Directed,1004,,,3
@RenskeLeijten,@SadetKarabulut,Directed,1005,,,4
@RenskeLeijten,@SandraBeckerman,Directed,1006,,,16
@RenskeLeijten,@bartvankent,Directed,1007,,,1
@RenskeLeijten,@dijkhoff,Directed,1008,,,1
@RenskeLeijten,@dijkvangijs,Directed,1009,,,1
@RenskeLeijten,@eppobruins,Directed,1010,,,9
@RenskeLeijten,@gertjansegers,Directed,1011,,,1
@RenskeLeijten,@henknijboer,Directed,1012,,,1
@RenskeLeijten,@mariannethieme,Directed,1013,,,6
@RenskeLeijten,@peterkwint,Directed,1014,,,15
@RenskeLeijten,@svanweyenberg,Directed,1015,,,12
@RenskeLeijten,@swsjoerdsma,Directed,1016,,,1
@RenskeLeijten,@thierrybaudet,Directed,1017,,,2
@RidderDionGraus,@CemLacin,Directed,1018,,,1
@RidderDionGraus,@CvanBrenk,Directed,1019,,,1
@RidderDionGraus,@FrankFutselaar,Directed,1020,,,2
@RidderDionGraus,@GraafdeMachiel,Directed,1021,,,1
@RidderDionGraus,@HelmaLodders,Directed,1022,,,2
@RidderDionGraus,@LammertvanRaan,Directed,1023,,,1
@RidderDionGraus,@MustafaAmhaouch,Directed,1024,,,1
@RidderDionGraus,@RidderDionGraus,Directed,1025,,,29
@RidderDionGraus,@TjeerdD66,Directed,1026,,,1
@RidderDionGraus,@dijkvangijs,Directed,1027,,,1
@RidderDionGraus,@estherouwehand,Directed,1028,,,1
@RidderDionGraus,@geertwilderspvv,Directed,1029,,,3
@RidderDionGraus,@harmbeertema,Directed,1030,,,3
@RidderDionGraus,@jpaternotte,Directed,1031,,,6
@RidderDionGraus,@khadijaArib,Directed,1032,,,1
@RidderDionGraus,@leondejong,Directed,1033,,,1
@RidderDionGraus,@mariannethieme,Directed,1034,,,1
@RidderDionGraus,@r_deroonpvv,Directed,1035,,,1
@RidderDionGraus,@remcovvd,Directed,1036,,,7
@RidderDionGraus,@rvanaalst,Directed,1037,,,1
@RidderDionGraus,@suzanne_GL,Directed,1038,,,1
@RoaldLinde,@Antoinettelaan,Directed,1039,,,2
@RoaldLinde,@AvandenBoschVVD,Directed,1040,,,2
@RoaldLinde,@BisschopRoelof,Directed,1041,,,1
@RoaldLinde,@DennisWiersma,Directed,1042,,,2
@RoaldLinde,@DilanYesilgoz,Directed,1043,,,1
@RoaldLinde,@ErikRonnes,Directed,1044,,,1
@RoaldLinde,@HanTenBroeke,Directed,1045,,,3
@RoaldLinde,@HelmaLodders,Directed,1046,,,3
@RoaldLinde,@MalikAzmani,Directed,1047,,,2
@RoaldLinde,@PaulSmeulders,Directed,1048,,,1
@RoaldLinde,@PieterHeerma,Directed,1049,,,1
@RoaldLinde,@RoaldLinde,Directed,1050,,,15
@RoaldLinde,@THiddema,Directed,1051,,,1
@RoaldLinde,@a_mulder,Directed,1052,,,2
@RoaldLinde,@arnorutte,Directed,1053,,,3
@RoaldLinde,@bartsnels,Directed,1054,,,3
@RoaldLinde,@bentebecker,Directed,1055,,,3
@RoaldLinde,@bvantwout,Directed,1056,,,3
@RoaldLinde,@danielkoerhuis,Directed,1057,,,1
@RoaldLinde,@dijkhoff,Directed,1058,,,3
@RoaldLinde,@foortvanoosten,Directed,1059,,,1
@RoaldLinde,@henknijboer,Directed,1060,,,3
@RoaldLinde,@jesseklaver,Directed,1061,,,1
@RoaldLinde,@jpaternotte,Directed,1062,,,1
@RoaldLinde,@keesvdstaaij,Directed,1063,,,1
@RoaldLinde,@rudmer,Directed,1064,,,1
@RoaldLinde,@svanweyenberg,Directed,1065,,,1
@RoaldLinde,@thierrybaudet,Directed,1066,,,2
@RobJetten,@APechtold,Directed,1067,,,9
@RobJetten,@AgnesMulderCDA,Directed,1068,,,2
@RobJetten,@AntjeDiertens,Directed,1069,,,3
@RobJetten,@CvanBrenk,Directed,1070,,,1
@RobJetten,@DilanYesilgoz,Directed,1071,,,2
@RobJetten,@GroothuizenD66,Directed,1072,,,4
@RobJetten,@JessicaVanEijs,Directed,1073,,,1
@RobJetten,@KeesVee,Directed,1074,,,1
@RobJetten,@LodewijkA,Directed,1075,,,3
@RobJetten,@MatthijsSienot,Directed,1076,,,3
@RobJetten,@NevinOzutok,Directed,1077,,,1
@RobJetten,@Paul_van_Meenen,Directed,1078,,,5
@RobJetten,@RobJetten,Directed,1079,,,13
@RobJetten,@SalimaBelhaj,Directed,1080,,,1
@RobJetten,@SandraBeckerman,Directed,1081,,,3
@RobJetten,@TjeerdD66,Directed,1082,,,3
@RobJetten,@TomvanderLee,Directed,1083,,,2
@RobJetten,@Vera_Bergkamp,Directed,1084,,,3
@RobJetten,@carladikfaber,Directed,1085,,,1
@RobJetten,@danielkoerhuis,Directed,1086,,,1
@RobJetten,@gertjansegers,Directed,1087,,,2
@RobJetten,@jesseklaver,Directed,1088,,,2
@RobJetten,@jpaternotte,Directed,1089,,,7
@RobJetten,@kirstenvdhul,Directed,1090,,,1
@RobJetten,@remcovvd,Directed,1091,,,1
@RobJetten,@svanweyenberg,Directed,1092,,,1
@RobJetten,@swsjoerdsma,Directed,1093,,,1
@SadetKarabulut,@BramvanOjikGL,Directed,1094,,,2
@SadetKarabulut,@JaspervanDijkSP,Directed,1095,,,5
@SadetKarabulut,@JoelVoordewind,Directed,1096,,,1
@SadetKarabulut,@MarijnissenL,Directed,1097,,,1
@SadetKarabulut,@MichielvNispen,Directed,1098,,,2
@SadetKarabulut,@RenskeLeijten,Directed,1099,,,3
@SadetKarabulut,@SadetKarabulut,Directed,1100,,,12
@SadetKarabulut,@SandraBeckerman,Directed,1101,,,1
@SalimaBelhaj,@APechtold,Directed,1102,,,10
@SalimaBelhaj,@AgnesMulderCDA,Directed,1103,,,1
@SalimaBelhaj,@AnneKuik,Directed,1104,,,1
@SalimaBelhaj,@AntjeDiertens,Directed,1105,,,1
@SalimaBelhaj,@DilanYesilgoz,Directed,1106,,,2
@SalimaBelhaj,@GroothuizenD66,Directed,1107,,,1
@SalimaBelhaj,@HanTenBroeke,Directed,1108,,,1
@SalimaBelhaj,@JoelVoordewind,Directed,1109,,,1
@SalimaBelhaj,@KeesVee,Directed,1110,,,3
@SalimaBelhaj,@MalikAzmani,Directed,1111,,,1
@SalimaBelhaj,@MatthijsSienot,Directed,1112,,,1
@SalimaBelhaj,@Paul_van_Meenen,Directed,1113,,,2
@SalimaBelhaj,@RenePetersOss,Directed,1114,,,1
@SalimaBelhaj,@RobJetten,Directed,1115,,,3
@SalimaBelhaj,@SalimaBelhaj,Directed,1116,,,15
@SalimaBelhaj,@TjeerdD66,Directed,1117,,,1
@SalimaBelhaj,@andrebosman,Directed,1118,,,1
@SalimaBelhaj,@carladikfaber,Directed,1119,,,1
@SalimaBelhaj,@dijkhoff,Directed,1120,,,1
@SalimaBelhaj,@khadijaArib,Directed,1121,,,1
@SalimaBelhaj,@kirstenvdhul,Directed,1122,,,1
@SalimaBelhaj,@piadijkstra,Directed,1123,,,6
@SalimaBelhaj,@svanweyenberg,Directed,1124,,,3
@SalimaBelhaj,@swsjoerdsma,Directed,1125,,,3
@SandraBeckerman,@DilanYesilgoz,Directed,1126,,,1
@SandraBeckerman,@MarijnissenL,Directed,1127,,,10
@SandraBeckerman,@RenskeLeijten,Directed,1128,,,1
@SandraBeckerman,@SandraBeckerman,Directed,1129,,,4
@SandraBeckerman,@TomvanderLee,Directed,1130,,,1
@SandraBeckerman,@WassenbergFrank,Directed,1131,,,1
@SandraBeckerman,@henknijboer,Directed,1132,,,8
@SandraBeckerman,@peterkwint,Directed,1133,,,1
@StienekevdGraaf,@AnneKuik,Directed,1134,,,2
@StienekevdGraaf,@BramvanOjikGL,Directed,1135,,,1
@StienekevdGraaf,@JessicaVanEijs,Directed,1136,,,1
@StienekevdGraaf,@MatthijsSienot,Directed,1137,,,1
@StienekevdGraaf,@MichielvNispen,Directed,1138,,,1
@StienekevdGraaf,@MvanToorenburg,Directed,1139,,,1
@StienekevdGraaf,@PieterOmtzigt,Directed,1140,,,1
@StienekevdGraaf,@RobJetten,Directed,1141,,,3
@StienekevdGraaf,@StienekevdGraaf,Directed,1142,,,47
@StienekevdGraaf,@WassenbergFrank,Directed,1143,,,1
@StienekevdGraaf,@carladikfaber,Directed,1144,,,11
@StienekevdGraaf,@eppobruins,Directed,1145,,,5
@StienekevdGraaf,@foortvanoosten,Directed,1146,,,1
@StienekevdGraaf,@gertjansegers,Directed,1147,,,7
@StienekevdGraaf,@harryvdmolen,Directed,1148,,,4
@StienekevdGraaf,@keesvdstaaij,Directed,1149,,,1
@StienekevdGraaf,@mvonmartels,Directed,1150,,,1
@SvenKoopmansVVD,@AgnesMulderCDA,Directed,1151,,,1
@SvenKoopmansVVD,@Antoinettelaan,Directed,1152,,,1
@SvenKoopmansVVD,@ArneWeverling,Directed,1153,,,2
@SvenKoopmansVVD,@DilanYesilgoz,Directed,1154,,,4
@SvenKoopmansVVD,@HanTenBroeke,Directed,1155,,,6
@SvenKoopmansVVD,@HaykeVeldman,Directed,1156,,,1
@SvenKoopmansVVD,@Jan_Middendorp,Directed,1157,,,1
@SvenKoopmansVVD,@JoelVoordewind,Directed,1158,,,2
@SvenKoopmansVVD,@KeesVee,Directed,1159,,,8
@SvenKoopmansVVD,@LodewijkA,Directed,1160,,,1
@SvenKoopmansVVD,@MalikAzmani,Directed,1161,,,1
@SvenKoopmansVVD,@MichielvNispen,Directed,1162,,,3
@SvenKoopmansVVD,@MvanToorenburg,Directed,1163,,,1
@SvenKoopmansVVD,@SvenKoopmansVVD,Directed,1164,,,4
@SvenKoopmansVVD,@Worsdorfer,Directed,1165,,,2
@SvenKoopmansVVD,@andrebosman,Directed,1166,,,1
@SvenKoopmansVVD,@arnorutte,Directed,1167,,,3
@SvenKoopmansVVD,@attjekuiken,Directed,1168,,,3
@SvenKoopmansVVD,@bentebecker,Directed,1169,,,2
@SvenKoopmansVVD,@cnijkerken,Directed,1170,,,1
@SvenKoopmansVVD,@danielkoerhuis,Directed,1171,,,2
@SvenKoopmansVVD,@dijkhoff,Directed,1172,,,1
@SvenKoopmansVVD,@foortvanoosten,Directed,1173,,,2
@SvenKoopmansVVD,@gertjansegers,Directed,1174,,,1
@SvenKoopmansVVD,@keesvdstaaij,Directed,1175,,,3
@SvenKoopmansVVD,@kirstenvdhul,Directed,1176,,,1
@THiddema,@APechtold,Directed,1177,,,1
@THiddema,@THiddema,Directed,1178,,,20
@THiddema,@harryvdmolen,Directed,1179,,,1
@THiddema,@jesseklaver,Directed,1180,,,1
@THiddema,@khadijaArib,Directed,1181,,,1
@THiddema,@sybrandbuma,Directed,1182,,,3
@THiddema,@thierrybaudet,Directed,1183,,,64
@TjeerdD66,@APechtold,Directed,1184,,,3
@TjeerdD66,@AntjeDiertens,Directed,1185,,,4
@TjeerdD66,@ArneWeverling,Directed,1186,,,2
@TjeerdD66,@BisschopRoelof,Directed,1187,,,1
@TjeerdD66,@FrankFutselaar,Directed,1188,,,2
@TjeerdD66,@HelmaLodders,Directed,1189,,,1
@TjeerdD66,@HenkvGerven,Directed,1190,,,1
@TjeerdD66,@JacoGeurts,Directed,1191,,,1
@TjeerdD66,@JessicaVanEijs,Directed,1192,,,1
@TjeerdD66,@KeesVee,Directed,1193,,,1
@TjeerdD66,@LauraBromet,Directed,1194,,,1
@TjeerdD66,@MatthijsSienot,Directed,1195,,,3
@TjeerdD66,@RobJetten,Directed,1196,,,1
@TjeerdD66,@TjeerdD66,Directed,1197,,,60
@TjeerdD66,@carladikfaber,Directed,1198,,,1
@TjeerdD66,@estherouwehand,Directed,1199,,,5
@TjeerdD66,@wmoorlag,Directed,1200,,,1
@TomvanderLee,@BramvanOjikGL,Directed,1201,,,2
@TomvanderLee,@CorinneEllemeet,Directed,1202,,,1
@TomvanderLee,@IsabelleDiks,Directed,1203,,,1
@TomvanderLee,@LammertvanRaan,Directed,1204,,,1
@TomvanderLee,@SandraBeckerman,Directed,1205,,,1
@TomvanderLee,@TomvanderLee,Directed,1206,,,1
@TomvanderLee,@jesseklaver,Directed,1207,,,5
@TomvanderLee,@rudmer,Directed,1208,,,1
@TomvanderLee,@suzanne_GL,Directed,1209,,,2
@Vera_Bergkamp,@APechtold,Directed,1210,,,2
@Vera_Bergkamp,@Antoinettelaan,Directed,1211,,,1
@Vera_Bergkamp,@CorinneEllemeet,Directed,1212,,,1
@Vera_Bergkamp,@GroothuizenD66,Directed,1213,,,1
@Vera_Bergkamp,@LodewijkA,Directed,1214,,,4
@Vera_Bergkamp,@MichielvNispen,Directed,1215,,,2
@Vera_Bergkamp,@MvanToorenburg,Directed,1216,,,3
@Vera_Bergkamp,@NevinOzutok,Directed,1217,,,8
@Vera_Bergkamp,@Paul_van_Meenen,Directed,1218,,,3
@Vera_Bergkamp,@SalimaBelhaj,Directed,1219,,,1
@Vera_Bergkamp,@SvenKoopmansVVD,Directed,1220,,,2
@Vera_Bergkamp,@Vera_Bergkamp,Directed,1221,,,34
@Vera_Bergkamp,@foortvanoosten,Directed,1222,,,1
@Vera_Bergkamp,@kirstenvdhul,Directed,1223,,,10
@Vera_Bergkamp,@piadijkstra,Directed,1224,,,2
@Vera_Bergkamp,@svanweyenberg,Directed,1225,,,2
@Vera_Bergkamp,@swsjoerdsma,Directed,1226,,,1
@Vera_Bergkamp,@sybrandbuma,Directed,1227,,,3
@VickyMaeijer,@Danai_PVV,Directed,1228,,,3
@VickyMaeijer,@EmielVanDijkPVV,Directed,1229,,,3
@VickyMaeijer,@FleurAgemaPVV,Directed,1230,,,1
@VickyMaeijer,@GidiMarkuszower,Directed,1231,,,7
@VickyMaeijer,@GraafdeMachiel,Directed,1232,,,4
@VickyMaeijer,@LodewijkA,Directed,1233,,,1
@VickyMaeijer,@RidderDionGraus,Directed,1234,,,2
@VickyMaeijer,@VickyMaeijer,Directed,1235,,,2
@VickyMaeijer,@edgarmulder1,Directed,1236,,,2
@VickyMaeijer,@geertwilderspvv,Directed,1237,,,129
@VickyMaeijer,@leondejong,Directed,1238,,,9
@VickyMaeijer,@lilianhelderpvv,Directed,1239,,,4
@VickyMaeijer,@r_deroonpvv,Directed,1240,,,4
@VickyMaeijer,@rvanaalst,Directed,1241,,,1
@VickyMaeijer,@thierrybaudet,Directed,1242,,,1
@WassenbergFrank,@CemLacin,Directed,1243,,,1
@WassenbergFrank,@CvanBrenk,Directed,1244,,,1
@WassenbergFrank,@FemkeMerel,Directed,1245,,,5
@WassenbergFrank,@LammertvanRaan,Directed,1246,,,9
@WassenbergFrank,@RobJetten,Directed,1247,,,1
@WassenbergFrank,@SandraBeckerman,Directed,1248,,,3
@WassenbergFrank,@WassenbergFrank,Directed,1249,,,36
@WassenbergFrank,@carladikfaber,Directed,1250,,,1
@WassenbergFrank,@cnijkerken,Directed,1251,,,1
@WassenbergFrank,@estherouwehand,Directed,1252,,,10
@WassenbergFrank,@mariannethieme,Directed,1253,,,13
@WassenbergFrank,@suzanne_GL,Directed,1254,,,1
@Worsdorfer,@Antoinettelaan,Directed,1255,,,1
@Worsdorfer,@ArneWeverling,Directed,1256,,,3
@Worsdorfer,@DennisWiersma,Directed,1257,,,5
@Worsdorfer,@DilanYesilgoz,Directed,1258,,,3
@Worsdorfer,@HanTenBroeke,Directed,1259,,,1
@Worsdorfer,@HelmaLodders,Directed,1260,,,8
@Worsdorfer,@Jan_Middendorp,Directed,1261,,,4
@Worsdorfer,@JobaCDA,Directed,1262,,,1
@Worsdorfer,@PieterOmtzigt,Directed,1263,,,2
@Worsdorfer,@RidderDionGraus,Directed,1264,,,1
@Worsdorfer,@SvenKoopmansVVD,Directed,1265,,,5
@Worsdorfer,@Worsdorfer,Directed,1266,,,8
@Worsdorfer,@arnorutte,Directed,1267,,,3
@Worsdorfer,@aukjedevries,Directed,1268,,,1
@Worsdorfer,@bentebecker,Directed,1269,,,1
@Worsdorfer,@dijkhoff,Directed,1270,,,2
@Worsdorfer,@erikziengs,Directed,1271,,,1
@Worsdorfer,@foortvanoosten,Directed,1272,,,3
@Worsdorfer,@harryvdmolen,Directed,1273,,,2
@Worsdorfer,@jpaternotte,Directed,1274,,,1
@Worsdorfer,@remcovvd,Directed,1275,,,1
@ZelYassini,@AgnesMulderCDA,Directed,1276,,,1
@ZelYassini,@AnneKuik,Directed,1277,,,3
@ZelYassini,@AntjeDiertens,Directed,1278,,,2
@ZelYassini,@Antoinettelaan,Directed,1279,,,3
@ZelYassini,@ArneWeverling,Directed,1280,,,2
@ZelYassini,@BisschopRoelof,Directed,1281,,,1
@ZelYassini,@DennisWiersma,Directed,1282,,,10
@ZelYassini,@DilanYesilgoz,Directed,1283,,,6
@ZelYassini,@HanTenBroeke,Directed,1284,,,2
@ZelYassini,@HaykeVeldman,Directed,1285,,,1
@ZelYassini,@HelmaLodders,Directed,1286,,,1
@ZelYassini,@JTielenVVD,Directed,1287,,,1
@ZelYassini,@JobaCDA,Directed,1288,,,1
@ZelYassini,@Lisawesterveld,Directed,1289,,,1
@ZelYassini,@MalikAzmani,Directed,1290,,,1
@ZelYassini,@MvanToorenburg,Directed,1291,,,1
@ZelYassini,@Paul_van_Meenen,Directed,1292,,,2
@ZelYassini,@Sophie_Hermans,Directed,1293,,,3
@ZelYassini,@Worsdorfer,Directed,1294,,,2
@ZelYassini,@ZelYassini,Directed,1295,,,34
@ZelYassini,@arnorutte,Directed,1296,,,4
@ZelYassini,@bentebecker,Directed,1297,,,5
@ZelYassini,@bvantwout,Directed,1298,,,2
@ZelYassini,@cnijkerken,Directed,1299,,,1
